127.0.0.1 - - [05/Mar/2018:10:43:07 +0530] "GET /jenkins HTTP/1.1" 302 -
127.0.0.1 - - [05/Mar/2018:10:46:25 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/form/section_.js HTTP/1.1" 200 911
127.0.0.1 - - [05/Mar/2018:10:46:25 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/form/section_.css HTTP/1.1" 200 127
127.0.0.1 - - [05/Mar/2018:10:46:25 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/form/repeatable/repeatable.js HTTP/1.1" 200 1815
127.0.0.1 - - [05/Mar/2018:10:46:25 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/form/select/select.js HTTP/1.1" 200 1572
127.0.0.1 - - [05/Mar/2018:10:46:25 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/form/radioBlock/radioBlock.js HTTP/1.1" 200 947
127.0.0.1 - - [05/Mar/2018:10:46:25 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/credentials/select/select.css HTTP/1.1" 200 293
127.0.0.1 - - [05/Mar/2018:10:46:25 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/credentials/select/select.js HTTP/1.1" 200 3606
127.0.0.1 - - [05/Mar/2018:10:46:26 +0530] "GET /jenkins/static/762d3fb4/plugin/credentials/images/16x16/system-store.png HTTP/1.1" 200 1010
127.0.0.1 - - [05/Mar/2018:10:46:26 +0530] "GET /jenkins/static/762d3fb4/plugin/credentials/images/16x16/new-credential.png HTTP/1.1" 200 755
127.0.0.1 - - [05/Mar/2018:10:46:26 +0530] "GET /jenkins/static/762d3fb4/images/textarea-handle.gif HTTP/1.1" 200 52
127.0.0.1 - - [05/Mar/2018:10:46:29 +0530] "GET /jenkins/static/762d3fb4/images/spinner.gif HTTP/1.1" 200 1659
127.0.0.1 - - [05/Mar/2018:10:46:29 +0530] "GET /jenkins/job/simple/descriptorByName/hudson.plugins.git.UserRemoteConfig/checkCredentialsId?value=&url= HTTP/1.1" 200 6
127.0.0.1 - - [05/Mar/2018:10:46:29 +0530] "GET /jenkins/static/762d3fb4/scripts/yui/button/assets/skins/sam/menu-button-arrow.png HTTP/1.1" 200 91
127.0.0.1 - - [05/Mar/2018:10:46:30 +0530] "GET /jenkins/job/simple/descriptorByName/hudson.plugins.git.UserRemoteConfig/checkCredentialsId?value=7132de18-e8b4-4b1c-adcb-02eaa0788fc9&url=http%3A%2F%2Fgithub.com%2Fnagoor9154%2Fgood.git HTTP/1.1" 200 6
127.0.0.1 - - [05/Mar/2018:10:46:30 +0530] "POST /jenkins/job/simple/descriptorByName/hudson.plugins.git.UserRemoteConfig/fillCredentialsIdItems HTTP/1.1" 200 352
127.0.0.1 - - [05/Mar/2018:10:46:30 +0530] "POST /jenkins/job/simple/descriptorByName/hudson.plugins.git.UserRemoteConfig/fillCredentialsIdItems HTTP/1.1" 200 352
127.0.0.1 - - [05/Mar/2018:10:46:31 +0530] "GET /jenkins/job/simple/configure HTTP/1.1" 200 34572
127.0.0.1 - - [05/Mar/2018:10:46:31 +0530] "GET /jenkins/adjuncts/762d3fb4/hudson/plugins/build_timeout/nestedHelp.js HTTP/1.1" 200 1136
127.0.0.1 - - [05/Mar/2018:10:46:31 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/form/confirm.js HTTP/1.1" 200 730
127.0.0.1 - - [05/Mar/2018:10:46:31 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/form/apply/apply.js HTTP/1.1" 200 1245
127.0.0.1 - - [05/Mar/2018:10:46:31 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/jfrog/repos/genericConfig.js HTTP/1.1" 200 981
127.0.0.1 - - [05/Mar/2018:10:46:31 +0530] "GET /jenkins/adjuncts/762d3fb4/lib/jfrog/repos/repos.js HTTP/1.1" 200 2904
127.0.0.1 - - [05/Mar/2018:10:46:31 +0530] "GET /jenkins/scripts/utilities.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Mar/2018:10:46:31 +0530] "GET /jenkins/scripts/combobox.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Mar/2018:10:46:31 +0530] "GET /jenkins/static/762d3fb4/plugin/github/js/warning.js HTTP/1.1" 200 340
127.0.0.1 - - [05/Mar/2018:10:46:32 +0530] "GET /jenkins/static/762d3fb4/images/grip.png HTTP/1.1" 200 92
127.0.0.1 - - [05/Mar/2018:10:46:33 +0530] "GET /jenkins/static/762d3fb4/jsbundles/config-scrollspy.css HTTP/1.1" 200 2226
127.0.0.1 - - [05/Mar/2018:10:46:33 +0530] "GET /jenkins/static/762d3fb4/jsbundles/config-scrollspy.js HTTP/1.1" 200 18495
